TieuDe,Gia,DienTich,GiaTrenM2,PhongNgu,WC,Quan,TinhThanh
5.38 TỶ-NGÕ NÔNG GẦN PHỐ-FULL NỘI THẤT- SÂN ĐỂ XE RỘNG-TÂY TRÀ-LĨNH NAM,5.38,32.0,168.12,3,3,Hoàng Mai,Hà Nội
Bán nhà Hoàng Cầu 57m2x4T giá 11.2 tỷ MT 9m lô góc 3 thoáng gần phố ngõ nông Đống Đa,11.2,57.0,196.49,4,3,Đống Đa,Hà Nội
"Bán nhà đường Hoàng Văn Thụ P4, Tân Bình DT: 9x25m (230m2) CTXD 7 tầng HĐT: 90 triệu. Giá: 28 tỷ",28.0,230.0,121.74,,,Tân Bình,Hồ Chí Minh
"Nhà nở hậu tài lộc - hẻm xe hơi - DT: 6.5 x 25m - Phạm Hữu Lầu - Quận 7, giá 10.9 tỷ",10.9,200.0,54.5,4,4,Quận 7,Hồ Chí Minh
"Bán nhà 2 tầng, khu 38ha Tân Thới Nhất, Quận 12, đối diện công viên Thuận Kiều. Chỉ 4,950 tỷ",4.95,40.0,123.75,2,2,Quận 12,Hồ Chí Minh
Bán nhà Nhật Tảo - lô góc xinh xắn - 6 tầng - giá nhỉnh 6 tỷ - siêu phẩm,6.6,36.0,183.33,,,Bắc Từ Liêm,Hà Nội
Bán nhà riêng 54m2 khu cư xá Lữ Gia chính chủ Quận 11,15.5,54.0,287.04,5,5,Quận 11,Hồ Chí Minh
"Bán nhà dân xây chuẩn xịn rất đẹp tại Tổ 12 Yên Nghĩa,cạnh KĐT Đô Nghĩa. DT38m.full nội thất xịn sò",5.88,38.0,154.74,,,Hà Đông,Hà Nội
"THANH TRÌ - NHÀ 5 TẦNG HIỆN ĐẠI, FULL NỘI THẤT, Ô TÔ ĐỖ CỬA",4.95,30.0,165.0,3,,Thanh Trì,Hà Nội
"Tòa căn hộ lô góc Tô Hiến Thành - Sát Võ Văn Kiệt - dòng tiền 50 triệu/ tháng - giá 12,x tỷ",12.9,95.0,135.79,7,7,Sơn Trà,Đà Nẵng
PHỐ HOÀNG CẦU - SIÊU PHẨM PHÂN LÔ - 7 TẦNG THANG MÁY - KINH DOANH - OTO ĐỖ CỬA - GIÁ NGON !!,15.5,48.0,322.92,4,,Đống Đa,Hà Nội
Thiếu tiền khởi nghiệp bán lô góc Hai Bà Trưng 5 tầng 3 ngủ tiện ích đầy đủ 35m ra đường Minh Khai,6.86,35.0,196.0,3,,Hai Bà Trưng,Hà Nội
"Biệt thự khu Compound Vip 357A Nguyễn Trọng Tuyển, Phường 1, Tân Bình, vip nhất khu sân bay",65.0,160.0,406.25,,,Tân Bình,Hồ Chí Minh
Đường nhựa 12m Trệt 1 lầu Đặng Thuỳ Trâm - Bình Lợi ở ngay hoặc tiện xây mới (5x20m). Giá 11.5 tỷ,11.5,100.0,115.0,3,3,Bình Thạnh,Hồ Chí Minh
Nhà 6 tầng phố Cổ Linh 45m2 chỉ hơn 5 tỷ,5.9,45.0,131.11,5,6,Long Biên,Hà Nội
"Bán đất tặng nhà mới xây kiên cố tại Thanh Sơn, Kiến Thụy, Hải Phòng, giá tốt 2 tỷ 600 triệu",2.6,150.0,17.33,3,1,Kiến Thụy,Hải Phòng
"CC cần bán GẤP nhà có dãy trọ đang cho thuê dt 256m².dãy 14 phòng trọ. P.An Khánh, Q2, giá 29.5tỷ",29.5,256.0,115.23,,,Quận 2,Hồ Chí Minh
Bán nhà học viện cảnh sát- phạm văn nghị - nhỉnh 8 tỷ - phân lô- o to tránh.,8.2,35.0,234.29,,,Bắc Từ Liêm,Hà Nội
Bán nhà Trần Cung - Cầu Giấy - mặt tiền 4 mét - thoáng sáng - nhỉnh 6 tỷ,6.55,33.0,198.48,3,4,Cầu Giấy,Hà Nội
ĐẠI LA- HAI BÀ TRƯNG - CÁCH MẶT PHỐ 30M - NHÀ ĐẸP FULL NỘI THẤT 54M 4 TẦNG MẶT TIỀN 4M,12.0,54.0,222.22,,,Hai Bà Trưng,Hà Nội
BÁN NHÀ CHỢ KHÂM THIÊN GẦN HỒ BA MẪU - NỞ HẬU - NHÀ DÂN XÂY- FULL CÔNG NĂNG- NHÀ RẤT ĐẸP.,9.5,48.0,197.92,4,4,Đống Đa,Hà Nội
"Bán nhà dòng tiền Mễ Trì Thượng, Nam Từ Liêm, 63m2 * 6 tầng, 10 phòng cho thuê. Giá 10,9 tỷ",10.9,63.0,173.02,10,10,Nam Từ Liêm,Hà Nội
"HOT! BÁN GẤP NHÀ ĐẸP 4 TẦNG 5x17M, FULL NỘI THẤT, 6.89 TỶ, KHU DÂN CƯ ĐỒNG BỘ HUỲNH TẤN PHÁT NHÀ BÈ",6.89,85.0,81.06,,,Nhà Bè,Hồ Chí Minh
"Nhà Bình Chánh 96,9m2 - giá 800 triệu - đang cho thuê 8 triệu/tháng - sổ hồng riêng - được trả góp",,96.9,8.26,3,2,Bình Chánh,Hồ Chí Minh
"Chủ nhà cần dòng tiền kinh doanh, bán nhanh căn nhà thiết kế đẹp, sau lưng trường học Tân Quý Tây",1.06,58.0,18.28,2,2,Bình Chánh,Hồ Chí Minh
"Bán căn nhà ccmn dòng tiền ô tô đỗ cổng, Dòng tiền 1,1 tỷ/năm - xây mới 7 tầng - 18 phòng full đồ",16.9,60.0,281.67,17,19,Bắc Từ Liêm,Hà Nội
"Bán nhà Phú Thượng Tây Hồ, Hà Nội, nhà có nội thất sẵn vào ở luôn, mỗi tầng 1 phòng",5.75,33.0,174.24,5,,Tây Hồ,Hà Nội
Bán nhà 4 tầng sân thượng KDC an ninh đồng bộ kế Vạn Phúc City đường QL 13 Phường Hiệp Bình Phước,9.5,58.0,163.79,4,5,Thủ Đức,Hồ Chí Minh
Nhà vườn mát - rộng - yên tĩnh - cây xanh nhiều,7.0,1.0,7.0,1,2,Phú Mỹ,Bà Rịa Vũng Tàu
"Nhà riêng, CĂN GÓC 2 MẶT TIỂN hẻm tại Cao Thắng, P 5, Quận 3. Diện tích sử dụng 80m- CHỈ 7.2 TỶ.",7.2,30.0,240.0,2,2,Quận 3,Hồ Chí Minh
"Bán CCMN 60m2 khu vực Cầu Giấy tập trung hơn 20 trường đại học, ô tô, 10PN khép kín, vận hành ngay",12.95,60.0,215.83,10,10,Cầu Giấy,Hà Nội
"NHÀ MỚI Ở NGAY- NỞ HẬU TÀI LỘC- HẺM THÔNG- NGUYỄN THỊ THẬP,QUẬN 7 - GIÁ 3.970TỶ",3.9,30.0,130.0,2,2,Quận 7,Hồ Chí Minh
"Chính chủ bán NR 4PN + 1kho + 2WC tại Xã Tân Tiến, Bù Đốp, Bình Phước, giá ưu đãi 2,6 tỷ - 296.3 m2",2.6,296.3,8.78,4,2,Bù Đốp,Bình Phước
"Bán CCMN Trung Kính-Cầu Giấy! 15PKK, DT 75tr/th, 65m2*6T, 2 thoáng, sát ô tô, PCCC đạt chuẩn, GPXD",12.5,65.0,192.31,15,15,Cầu Giấy,Hà Nội
"Bán nhà ngõ phố Tôn Đức Thắng 50m2, 4 tầng, giá 12,5 tỷ",12.5,50.0,250.0,5,4,Đống Đa,Hà Nội
"Chính chủ bán gấp nhà tại Phường Phương Liên, Đống Đa, Hà Nội, giá 6 tỷ, diện tích 26.23m2.",6.0,26.23,228.75,,,Đống Đa,Hà Nội
"Toà CHDV Yên Hoà, Cầu Giấy lô góc 3 mặt thoáng 13 phòng dòng tiền 70tr/tháng nhu cầu thuê cao",15.0,64.0,234.38,13,13,Cầu Giấy,Hà Nội
"Chạm đỉnh sang trọng! Trung Kính phân lô vip, ôtô tránh, nội thất gỗ hương, 2 thoáng 65m2*5T*5,5mMT",24.7,65.0,380.0,4,4,Cầu Giấy,Hà Nội
TRUNG TÂM ĐỐNG ĐA - NHÀ THANG MÁY - Ô TÔ ĐỖ CỬA - NỘI THẤT 5*,15.6,52.0,300.0,3,,Đống Đa,Hà Nội
"CHÍNH CHỦ BÁN CÁC ĐƯỜNG TRƯƠNG ĐỊNH 200M2,3 TẦNG CHỈ 3,9 TỶ, SỔ RIÊNG. LH: 0343,202.831",3.9,26.0,150.0,2,3,Hai Bà Trưng,Hà Nội
"Bán nhà tự xây chắc chắn, 2 mặt thoáng, ô tô 7 chỗ đỗ cửa làm văn phòng, cho thuê 15tr/ tháng.",7.6,37.0,205.4,6,4,Bắc Từ Liêm,Hà Nội
"Bán rẻ căn nhà cấp 4 hẻm gần đường Nguyễn Cửu Phú, xã Tân Kiên, Bình Chánh",2.7,69.0,39.13,,,Bình Chánh,Hồ Chí Minh
BÁN DÃY NHÀ TRỌ TẠI KHU ĐÔ THỊ MỸ PHƯỚC 3 GẦN CHỢ GẦN TRƯỜNG HỌC,2.05,150.0,13.67,3,2,Bến Cát,Bình Dương
"Bán nhà phố Tố Hữu, Nam Từ Liêm, sát phố, ô tô, kinh doanh, 63m, 4 tầng, chỉ nhỉnh 23 tỷ.",23.5,63.0,373.02,4,3,Nam Từ Liêm,Hà Nội
"Nhà mặt tiền đường nhựa 10m Tỉnh Lộ 10 đúc 5 tấm, có thang máy 4x20m full nội thất giáp KDC Tên Lửa",8.2,80.0,102.5,5,6,Bình Tân,Hồ Chí Minh
"Tòa căn hộ Phú Diễn, Bắc Từ Liêm siêu dòng tiền, 76m2 7 tầng, 20 phòng khép kín thu 90 triệu/tháng",21.5,76.0,282.9,20,20,Bắc Từ Liêm,Hà Nội
"Siêu phẩm nhà phố hiện đại trung tâm Cần Đước, gần Vinhomes Long Hựu Đông, vừa ở vừa kinh doanh",2.5,95.0,26.32,2,2,Cần Đước,Long An
"Bán nhà dòng tiền Xuân La-Tây Hồ, 90m2x7 tầng MT 5m giá 21,2 tỷ, dòng tiền 100tr/th, 3 bước ra phố",21.2,90.0,235.56,,,Tây Hồ,Hà Nội
Bán nhà thiết kế theo phong cách Địa Trung Hải tại Long Tâm thuộc TP Bà Rịa Vũng Tàu,3.35,105.0,31.9,3,2,Bà Rịa,Bà Rịa Vũng Tàu
Nhà chính chủ quận 7. HH 100tr gửi ACE,6.2,60.0,103.33,3,4,Quận 7,Hồ Chí Minh
"Bán nhà hẻm Đường 2/4, Vĩnh Hòa, Nha Trang.",3.9,96.7,40.33,1,1,Nha Trang,Khánh Hòa
"Chính chủ bán nhà 1 trệt 1 lửng. Địa chỉ: 362/82/6, phường 12, Gò Vấp 0919 202 ***",3.7,44.4,83.33,2,2,Gò Vấp,Hồ Chí Minh
"CHỦ CẦN TIỀN BÁN GẤP NHÀ HẺM XE HƠI, 1 TRỆT + 3 LẦU, DT: 4M x 17M, GIÁ: 8,2 TỶ CÒN THƯƠNG LƯỢNG",8.2,68.0,120.59,5,6,Gò Vấp,Hồ Chí Minh
"Chính chủ bán nhà 2 mặt tiền tại số 6, ngõ 25, Lệ Mật, 8,95 tỷ, 44 m2, 4PN, 5WC, view đẹp, sổ đỏ",8.95,46.0,194.56,4,5,Long Biên,Hà Nội
"Bán nhà mới 100%, xây 5 tầng 37.3m2, có 3PN rộng, ngõ thông, cách 30m ra đường ô tô tránh",5.7,37.3,152.82,3,4,Hoài Đức,Hà Nội
BÁN NHÀ CẤP BỐN CŨ - HẺM XE HƠI - TIỆN XÂY MỚI HOẶC CHO THUÊ,6.89,54.0,127.59,3,3,Bình Thạnh,Hồ Chí Minh
Bán gấp căn nhà dòng tiền ổn định l/ DT 61m2/MT 6m/đường 3m/ trung tâm Trâu Quỳ Gia Lâm/giá 7.1 tỷ,7.1,61.0,116.39,3,1,Gia Lâm,Hà Nội
"Siêu phẩm Cầu Giấy nhà 4 tầng 34m2 chỉ hơn 6 tỷ, mặt tiền rộng ngõ nông như mặt phố - giá đầu tư",6.1,34.0,179.41,2,2,Cầu Giấy,Hà Nội
Bán Thái Hà Lô góc 3 thoáng DT70m 5T MT4.5 Giá 22.799 tỷ Đống Đa,22.8,70.0,325.7,6,5,Đống Đa,Hà Nội
Bán nhà xây mới ngay KĐT Văn Quán Gần Hồ Văn Quán ôtô đỗ gần giá siêu rẻ chỉ hơn 7tỷ 5T3N,7.55,31.1,242.76,3,3,Hà Đông,Hà Nội
"Bán gấp căn góc ngay đường Bà Triệu THPT Lê Lợi gần ngã 5 Hà Trì mặt tiền 9,2m giá chỉ hơn 7tỷ",7.25,50.0,145.0,3,3,Hà Đông,Hà Nội
"CẦN BÁN GẤP NHÀ TRUNG TÂM QUẬN CẦU GIẤY MẶT TIỀN RỘNG, THOÁNG - NHỈNH 8 TỶ",8.8,35.0,251.43,4,3,Cầu Giấy,Hà Nội
TRỤC CHÍNH QUẬN TÂY HỒ- LÔ GÓC- THANG MÁY- THIẾT KẾ HIỆN ĐẠI- Ô TÔ VÀO NHÀ- VỪA Ở VỪA CHO THUÊ,23.8,50.0,476.0,,,Tây Hồ,Hà Nội
"Bán nhà đẹp, gần phố Linh Lang, Đội Cấn ngõ nông rộng. DT 36m x5T sổ đẹp không lỗi phong thuỷ",6.9,36.0,191.67,,,Ba Đình,Hà Nội
"Bán Nhà Khu Dịch Vụ, Phân lô vỉa hè rộng, Kinh Doanh Đỉnh Gía 12ty5- DT50M2 - KĐT Văn Khê , Hà Đông",12.5,50.0,250.0,5,5,Hà Đông,Hà Nội
"Bán nhà lô góc, Nguyễn Khánh Toàn, Cầu Giấy. Mặt tiền 23m, 112m2, 8 tầng. Chỉ 625 triệu/m2",70.0,112.0,625.0,8,6,Cầu Giấy,Hà Nội
Bán nhà phố Lộc Hà - Mai Lâm Đông Anh 90m2 MT 5m giá nhỉnh 12tỷ,12.5,90.0,138.89,4,2,Đông Anh,Hà Nội
Chủ gửi bán gấp nhà đẹp đường đẹp vị trí đẹp 4*13 trệt 3 tấm rưỡi giá 5ty TL,5.0,56.0,89.29,4,4,Bình Tân,Hồ Chí Minh
Cơ hội vàng sở hữu nhà riêng phân lô đường Giải Phóng,7.8,58.0,134.48,3,4,Hai Bà Trưng,Hà Nội
"Chính chủ bán nhà 4 tầng lầu khu vip Bạch Đằng P2, TB: 6.7x15m cho thuê 40tr/th",12.99,78.0,166.54,9,9,Tân Bình,Hồ Chí Minh
"Sở hữu ngay nhà đẹp Bình Thuận, Q7, 6 tầng, thang máy, DT 80m2, 2 phòng khách, sổ hồng, giá 17,5 tỷ",17.5,80.0,218.75,6,7,Quận 7,Hồ Chí Minh
Bán nhà Nguyễn Khang 50/60m2 6 tầng thang máy MT 4 m ô tô 7 chỗ vào nhà gía 17.5 tỷ có TL,17.5,50.0,350.0,5,5,Cầu Giấy,Hà Nội
"Một căn Duy nhất - Bán nhà đẹp hẻm 1806 Huỳnh Tấn Phát Có sẵn dòng tiền, full nội thất",5.6,72.0,77.78,3,3,Nhà Bè,Hồ Chí Minh
"Bán gấp nhà riêng 6,8 tỷ, 57,5m2 ở hẻm 151 Liên khu 4-5, B Bình Hưng Hòa B, Bình Tân, HCM",6.8,57.5,118.26,4,5,Bình Tân,Hồ Chí Minh
"Chính chủ bán nhà 216/54, Hòa Hưng, Quận 10. DT: 4.35m*10.5m. CN: 45.68 m2. 2 tầng. Giá 4.99 tỷ TL",4.99,45.68,109.24,2,2,Quận 10,Hồ Chí Minh
"Chính chủ bán 7 căn nhà đường Yên Vĩnh, ô tô đỗ cách nhà 10m, cách 30m ra đường ô tô tránh",4.6,38.0,121.05,3,4,Hoài Đức,Hà Nội
Bán nhà 7 tầng 2 mặt ngõ trước sau ô tô TM ngõ 62 Nguyễn Chí Thanh DT50/57 MT8 vuông đẹp.,23.0,50.0,460.0,5,7,Đống Đa,Hà Nội
"Bán nhà phân lô phố Tân Mai - Lương Khánh Thiện, quận Hoàng Mai 73m2 x 5T, MT 4,1m, hướng ĐB, SĐCC.",13.8,73.0,189.04,6,7,Hoàng Mai,Hà Nội
"Bán nhà 1 trệt 1 lầu Hẻm Đường Số 6, P. Bình Trưng Tây, Quận 2 Hướng Đông Nam 17,8 tỷ",17.8,271.0,65.68,8,8,Thủ Đức,Hồ Chí Minh
"Bán gấp nhà riêng 17,8 tỷ, 271m2 tại Đường Số 6, Bình Trưng Tây, Thủ Đức, HCM",17.8,271.0,65.68,8,8,Thủ Đức,Hồ Chí Minh
Bán toà nhà 8 tầng đẳng cấp Hồ Tây gồm 33 căn hộ cho Tây thuê doanh thu cực kỳ hấp dẫn,74.0,185.0,400.0,,,Tây Hồ,Hà Nội
"Chủ giảm về đáy! Siêu phẩm Lê Quang Định, 74m2 CN đủ, HXH tránh, 4 tầng BTCT hoàn công đủ, sổ đẹp",9.5,74.0,128.38,6,4,Bình Thạnh,Hồ Chí Minh
"BÁN NHÀ ĐỀN LỪ, HOÀNG MAI, 58M X 6T, LÔ GÓC 3 THOÁNG Ô TÔ, 15 PHÒNG NGHỈ SANG TRỌNG. CHÀO 17,9 TỶ.",17.9,58.0,308.62,15,15,Hoàng Mai,Hà Nội
"Bán căn nhà ngõ 31 Xuân Diệu đang cho Tây thuê. DT 72m2 x 3 tầng, MT 6m, lô góc",13.0,72.0,180.56,3,3,Tây Hồ,Hà Nội
"Bán nhà dòng tiền ccmn ở Trần Cung hơn 8 tỷ có 8 phòng full đồ khép kín - Ảnh thực tế, đầy đủ PCCC",8.95,40.0,223.75,11,11,Bắc Từ Liêm,Hà Nội
Chính chủ gửi bán gấp nhà đẹp đường thông 4*14 trệt 3 lầu 4phong 3tolet giá 5ty4 TL,5.4,56.0,96.43,4,3,Bình Tân,Hồ Chí Minh
"Bán nhà riêng khu vip phố Xuân Diệu - Tây Hồ, 59m2, 4 tầng, ô tô, gần phố, cách hồ 20m, 17,4 tỷ",17.4,59.0,294.92,4,4,Tây Hồ,Hà Nội
"Gía Đầu Tư - Hẻm Xe Tải Phạm Huy Thông P7 Gò Vấp- 7x18m Cn 126m2- Hầm 6 Tầng - HĐT: 65tr - 17,8 Tỷ",17.8,126.0,141.27,10,10,Gò Vấp,Hồ Chí Minh
"Kinh doanh đỉnh! Nhà phố Nguyên Hồng, oto tránh vỉa hè, mặt tiền 5.5m khu Vip xây kiên cố, 76m2*5T",26.0,76.0,342.1,4,4,Đống Đa,Hà Nội
"Bán nhà riêng tại Mã Lò 1 lầu + Sân thượng, 2,68 tỷ, 40m2, 2PN, 2WC, Bình Tân, HCM",2.68,40.0,67.0,2,2,Bình Tân,Hồ Chí Minh
"Nhà phố đường nhựa 6m khu đồng bộ 4 tầng sang trọng ô tô né nhau đổ trong nhà Giá tốt 6,5T",6.5,50.0,130.0,4,5,Nhà Bè,Hồ Chí Minh
Nhà 2 tầng lô góc 3 mặt thoáng đường ô tô đậu đỗ - DT đất 130m2. Giá chỉ nhỉnh 3 tỷ,3.45,130.0,26.54,3,,Ngũ Hành Sơn,Đà Nẵng
"Siêu phẩm kinh doanh tại trung tâm Quận Cầu Giấy, ngõ to như phố, dt 60m x4 tầng, Mt 4,5m hơn 19tỷ",19.5,60.0,325.0,6,4,Cầu Giấy,Hà Nội
"Bán nhà riêng 960 triệu, 40m2, view đẹp tại Trung Mỹ Tây, Quận 12, HCM",,40.0,24.0,2,1,Quận 12,Hồ Chí Minh
"Rẻ nhất Thảo Điền! Chỉ 14 tỷ sở hữu NP MT Đường 59, P. Thảo Điền, Q.2 DT: 5x17(81.1m2) 1 trệt 1 lầu",14.0,81.1,172.63,,,Quận 2,Hồ Chí Minh
"Chung cư mini, dòng tiền 1.2 tỷ/ năm, 23 phòng khép kín, thang máy, lô góc, ô tô đỗ cửa, full đồ",19.5,75.0,260.0,23,24,Bắc Từ Liêm,Hà Nội
Bán gấp nhà 6 tầng phố Ngọc Hà ô tô đỗ cửa diện tích 66 m2 giá 9.5 tỷ,9.5,66.0,143.94,2,,Ba Đình,Hà Nội
"Bán nhà riêng tại Nguyên Khiết, 3,6 tỷ, 15m2, 3PN, 3WC, Hoàn Kiếm, Hà Nội",3.6,15.0,240.0,3,3,Hoàn Kiếm,Hà Nội
BÁN NHÀ ĐƯỜNG HỒ VĂN LONG GẦN CHỢ BÀ HOM. 5.9x13. 3 tầng. Giá: nhỉnh 4 tỷ. Rẻ đẹp.,4.4,76.0,57.9,3,3,Bình Tân,Hồ Chí Minh
Bán gấp nhà 4 tầng phố Thái Hà ô tô tránh kinh doanh 90 m2 giá 23.8 tỷ,23.8,90.0,264.44,4,,Đống Đa,Hà Nội
"Bán NR view đẹp 3PN - 2WC tại Nguyễn Duy, P. Xóm Củi, Q8, TP. HCM",4.76,48.4,98.35,3,2,Quận 8,Hồ Chí Minh
"Chủ cần tiền bán gấp nhà hẻm xe hơi, 1 trệt, 2 lầu, ST, DT: 5,1m x 20m, có thang máy",17.5,102.0,171.57,4,3,Gò Vấp,Hồ Chí Minh
BÁN NHÀ CHÍNH CHỦ CẠNH VINSMART TÂY MỖ ĐẠI MỖ 5 TẦNG 5.8 TỶ Ô TÔ ĐỖ CỬA,5.8,30.0,193.33,4,4,Nam Từ Liêm,Hà Nội
Định cư nước ngoài cần bán nhà hẻm 262 Nguyễn Tiểu La - Nhà 4 lầu + sthg - Căn góc - Hẻm thông NTP,15.5,57.0,271.93,7,7,Quận 10,Hồ Chí Minh
Bán nhà Đền Lừ - Sập bank giảm 3 tỷ - 60m2 6 tầng thang máy - full nội thất - ngõ ô tô,13.0,60.0,216.67,8,5,Hoàng Mai,Hà Nội
"Bán nhà 4 tầng diện tích 50m2 mặt tiền 4m, vị trí kinh doanh, nhà hoàn thiện đẹp, giá: 12.5 tỷ",12.5,50.0,250.0,,,Hà Đông,Hà Nội
"Bán nhà trung tâm quận 10, 1 trệt 3 lầu mới xây, sổ hồng 2023",6.7,30.0,223.33,3,4,Quận 10,Hồ Chí Minh
Bán nhà 3 mặt thoáng HXH đường Cao Đạt Q. 5 - 5.8x11m - 3 tầng - giá 11.5 tỷ chưa qua đầu tư,11.5,55.0,209.09,,,Quận 5,Hồ Chí Minh
B.Á.N NHÀ PHÂN LÔ PHỐ ĐỒNG CỔ - TÂY HỒ - 45M - 6 NGỦ ĐỦ CÔNG NĂNG - NHỈNH 10TỶ45,10.45,45.0,232.22,6,4,Tây Hồ,Hà Nội
Bán nhà Lê Trọng Tấn - Hà Đông,15.5,62.0,250.0,2,1,Hà Đông,Hà Nội
"Chính chủ cần bán gấp nhà đất 40.5m2, đã xây nhà 5 tầng tại Sáp Mai giá 4,1 tỷ cạnh nhà hàng HT2",4.1,40.5,101.24,3,4,Đông Anh,Hà Nội
"Giảm giá 11,9 tỷ xuống 10,9 tỷ hẻm xe hơi 6m 222/1 Lý Thái Tổ, P1, Q. 3. DT: 4x13,5m, 60m2, 2 tầng",10.9,60.0,181.67,2,2,Quận 3,Hồ Chí Minh
"Bán nhà riêng 2PN, 3WC, 57m2 tại Đ.Số 49, Hiệp Bình Chánh, Thủ Đức, 4,2 tỷ",4.2,57.0,73.68,2,3,Thủ Đức,Hồ Chí Minh
"Nhà đẹp dân xây - phân lô Hoàng Văn Thái - 55m2 x 6T, MT 5m-oto đỗ cửa - KD cho thuê tốt - 18.8 tỷ",18.8,55.0,341.82,8,8,Thanh Xuân,Hà Nội
"Bán NR 416/57 Nguyễn Đình Chiểu, 36m2, 8,8 tỷ, Q3, HCM, giá cực chất",8.8,36.0,244.44,2,3,Quận 3,Hồ Chí Minh
"Tôi cần bán ngôi nhà cấp 4 cũ tại Học viện Y Dược học Cổ truyền Việt Nam diện tích thực tế 66,8m2",10.0,60.8,164.47,,,Hà Đông,Hà Nội
"Bán nhà hẻm 3m đường C1 gần ga T3 sân bay - Hoàng Hoa Thám, P13, Q Tân Bình",5.8,37.72,153.76,2,2,Tân Bình,Hồ Chí Minh
"Bán nhà riêng tại Phạm Văn Bạch, phường 12, GV, 7,2 tỷ, 54m2, 4PN + 5WC + 4Tầng, hẻm ô tô 5m!",7.2,54.0,133.33,4,5,Gò Vấp,Hồ Chí Minh
BÁN NHÀ RIÊNG Ở BÙI XƯƠNG TRẠCH THANH XUÂN 40M 4 TẦNG MẶT TIỀN 4.3M CHỈ 7.95 TỶ,7.95,40.0,198.75,3,3,Thanh Xuân,Hà Nội
"CC cần bán nhà 3 tầng 1 tum ngay KĐT Tân Tây Đô, Đan Phượng, Hà Nội. LH 0988 428 ***",10.5,67.6,155.32,4,4,Đan Phượng,Hà Nội
"Cần bán gấp GIẢM GIÁ nhà hẻm Nguyễn Tri Phương, Phường 04, Quận 10, TPHCM",7.2,180.0,40.0,4,5,Quận 10,Hồ Chí Minh
"Nhà q7, sổ riêng hoàn công đầy đủ, có 2 PN to, 3 WC ở Huỳnh Tấn Phát , Tân Phú Q7",3.6,28.0,128.57,2,3,Quận 7,Hồ Chí Minh
"Bán nhà riêng tại đường Số 37, Bình Trưng Đông, Thủ Đức, 7,55 tỷ, 141m2",7.55,141.0,53.55,3,2,Thủ Đức,Hồ Chí Minh
"Bán nhà Quận 10 hẻm xe hơi đường Ba tháng Hai, Hà Đô Centrosa 3 tầng BTCT, gần 46m2 7,2 tỷ",7.2,45.5,158.24,3,4,Quận 10,Hồ Chí Minh
"Chính chủ bán nhà đường Nguyễn Trãi, Phường Quang Trung, Hà Đông, Hà Nội có sân rộng trước nhà",10.35,46.0,225.0,3,2,Hà Đông,Hà Nội
"Bán nhà 3 tầng mới xây có phòng ngủ dưới tại KDC Lê Phong 2, ngay Vincom Dĩ An",5.35,72.3,74.0,4,4,Dĩ An,Bình Dương
